time,settlement_1,settlement_2,settlement_3,settlement_4
2025/4/1 18:40,37.72,34.27,38.5,30.8
2025/4/1 18:50,37.68,34.25,38.46,30.76
2025/4/1 19:00,37.64,34.19,38.44,30.72
2025/4/1 19:10,37.6,34.21,38.38,30.68
2025/4/1 19:20,37.58,34.07,38.34,30.62
2025/4/1 19:30,37.43,34.01,38.34,30.62
2025/4/1 19:40,37.41,33.87,38.22,30.54
2025/4/1 19:50,37.39,34.11,38.3,30.56
2025/4/1 20:00,37.37,34.05,38.28,30.58
2025/4/1 20:10,37.37,34.05,38.26,30.56
2025/4/1 20:20,37.27,34.07,38.26,30.56
2025/4/1 20:30,37.27,34.01,38.22,30.54
2025/4/1 20:40,37.25,34.01,38.18,30.5
2025/4/1 20:50,37.23,34.03,38.2,30.5
2025/4/1 21:00,37.15,33.85,38.1,30.52
2025/4/1 21:10,37.15,33.93,38.08,30.5
2025/4/1 21:20,37.13,33.99,38.08,30.48
2025/4/1 21:30,37.1,33.95,38.08,30.46
2025/4/1 21:40,37.08,33.95,38.08,30.44
2025/4/1 21:50,37.08,33.47,37.92,30.34
2025/4/1 22:00,37.08,33.83,38.04,30.44
2025/4/1 22:10,37.08,33.91,38.06,30.42
2025/4/1 22:20,37.08,33.87,38.06,30.34
2025/4/1 22:30,37.08,33.97,38.06,30.38
2025/4/1 22:40,37.1,34.01,38.1,30.4
2025/4/1 22:50,37.13,33.85,38.08,30.46
2025/4/1 23:00,37.15,33.91,38.1,30.44
2025/4/1 23:10,37.17,33.91,38.08,30.46
2025/4/1 23:20,37.17,33.79,38.04,30.44
2025/4/1 23:30,37.17,33.91,38.06,30.44
2025/4/1 23:40,37.17,33.91,38.08,30.24
2025/4/1 23:50,37.13,33.61,38.04,30.08
2025/4/2 0:00,37.1,33.57,37.98,30.02
2025/4/2 0:10,37.08,33.31,37.96,29.94
2025/4/2 0:20,37.04,33.47,37.92,29.96
2025/4/2 0:30,37.02,33.47,37.9,29.9
2025/4/2 0:40,37,33.43,37.84,29.86
2025/4/2 0:50,36.96,33.41,37.82,29.86
2025/4/2 1:00,36.96,33.39,37.82,29.82
2025/4/2 1:10,36.88,33.37,37.78,29.8
2025/4/2 1:20,36.88,33.37,37.8,29.8
2025/4/2 1:30,36.86,33.35,37.78,29.74
2025/4/2 1:40,36.84,33.35,37.78,29.78
2025/4/2 1:50,36.84,33.33,37.74,29.76
2025/4/2 2:00,36.71,33.29,37.74,29.74
2025/4/2 2:10,36.69,33.27,37.72,29.72
2025/4/2 2:20,36.67,33.25,37.72,29.72
2025/4/2 2:30,36.67,33.25,37.7,29.7
2025/4/2 2:40,36.63,33.23,37.68,29.68
2025/4/2 2:50,36.63,33.21,37.68,29.66
2025/4/2 3:00,36.61,33.19,37.64,29.66
2025/4/2 3:10,36.61,33.13,37.64,29.64
2025/4/2 3:20,36.59,33.17,37.62,29.62
2025/4/2 3:30,36.57,33.07,37.6,29.6
2025/4/2 3:40,36.57,33.07,37.6,29.6
2025/4/2 3:50,36.53,33.05,37.58,29.58
2025/4/2 4:00,36.53,33.03,37.56,29.56
2025/4/2 4:10,36.51,33.03,37.56,29.56
2025/4/2 4:20,36.51,33.01,37.54,29.54
2025/4/2 4:30,36.49,33,37.52,29.52
2025/4/2 4:40,36.47,33,37.52,29.52
2025/4/2 4:50,36.47,32.96,37.52,29.5
2025/4/2 5:00,36.45,32.96,37.5,29.48
2025/4/2 5:10,36.43,32.94,37.48,29.46
2025/4/2 5:20,36.41,32.88,37.44,29.44
2025/4/2 5:30,36.36,32.92,37.44,29.44
2025/4/2 5:40,36.34,32.9,37.42,29.42
2025/4/2 5:50,36.32,32.88,37.42,29.4
2025/4/2 6:00,36.3,32.86,37.38,29.38
2025/4/2 6:10,36.28,32.84,37.36,29.36
2025/4/2 6:20,36.26,32.82,37.36,29.34
2025/4/2 6:30,36.26,32.84,37.24,29.34
2025/4/2 6:40,36.26,32.84,37.24,29.34
2025/4/2 6:50,36.26,32.82,37.24,29.34
2025/4/2 7:00,36.26,32.82,37.24,29.32
2025/4/2 7:10,36.3,32.86,37.24,29.36
2025/4/2 7:20,36.3,32.84,37.26,29.34
2025/4/2 7:30,36.32,32.88,37.3,29.36
2025/4/2 7:40,36.39,32.94,37.32,29.4
2025/4/2 7:50,36.51,32.9,37.38,29.42
2025/4/2 8:00,36.53,33,37.38,29.42
2025/4/2 8:10,36.69,33.23,37.4,29.48
2025/4/2 8:20,36.86,33.39,37.42,29.48
2025/4/2 8:30,36.94,33.47,37.46,29.5
2025/4/2 8:40,37.08,33.57,37.5,29.52
2025/4/2 8:50,37.15,33.63,37.54,29.56
2025/4/2 9:00,37.15,33.61,37.74,29.54
2025/4/2 9:10,37.21,33.55,37.9,29.58
2025/4/2 9:20,37.21,33.65,37.96,29.58
2025/4/2 9:30,37.29,33.77,38.06,29.6
2025/4/2 9:40,37.45,33.67,38.06,29.66
2025/4/2 9:50,37.62,33.79,38.08,29.66
2025/4/2 10:00,37.66,33.79,38.08,29.7
2025/4/2 10:10,37.64,33.79,38.12,29.7
2025/4/2 10:20,37.6,33.73,38.14,29.74
2025/4/2 10:30,37.7,33.81,38.18,29.72
2025/4/2 10:40,37.76,33.87,38.26,29.78
2025/4/2 10:50,37.68,33.79,38.26,29.78
2025/4/2 11:00,37.68,33.49,38.14,29.72
2025/4/2 11:10,37.64,33.67,38.18,29.8
2025/4/2 11:20,37.64,33.73,38.16,29.82
2025/4/2 11:30,37.7,33.79,38.2,29.82
2025/4/2 11:40,37.7,33.75,38.2,29.82
2025/4/2 11:50,37.74,33.79,38.18,29.82
2025/4/2 12:00,37.76,33.85,38.26,29.9
2025/4/2 12:10,37.8,33.89,38.22,29.9
2025/4/2 12:20,37.8,33.97,38.26,29.88
2025/4/2 12:30,37.78,33.99,38.3,29.88
2025/4/2 12:40,37.8,34.07,38.3,29.92
2025/4/2 12:50,37.82,33.87,38.26,29.96
2025/4/2 13:00,37.66,34.09,38.3,30
2025/4/2 13:10,37.54,34.09,38.32,30.14
2025/4/2 13:20,37.5,34.13,38.34,30.32
2025/4/2 13:30,37.41,34.03,38.3,30.4
2025/4/2 13:40,37.37,34.01,38.28,30.52
2025/4/2 13:50,37.37,34.11,38.26,30.58
2025/4/2 14:00,37.37,34.11,38.36,30.62
2025/4/2 14:10,37.37,34.21,38.42,30.66
2025/4/2 14:20,37.37,34.21,38.48,30.74
2025/4/2 14:30,37.35,34.09,38.44,30.72
2025/4/2 14:40,37.35,34.15,38.44,30.74
2025/4/2 14:50,37.35,34.19,38.42,30.72
2025/4/2 15:00,37.35,34.21,38.4,30.74
2025/4/2 15:10,37.37,34.17,38.44,30.8
2025/4/2 15:20,37.35,34.13,38.46,30.82
2025/4/2 15:30,37.35,34.11,38.44,30.84
2025/4/2 15:40,37.37,34.45,38.36,30.8
2025/4/2 15:50,37.35,34.39,38.36,30.82
2025/4/2 16:00,37.35,34.33,38.34,30.74
2025/4/2 16:10,37.35,34.39,38.3,30.72
2025/4/2 16:20,37.35,34.29,38.3,30.7
2025/4/2 16:30,37.33,34.13,38.22,30.7
2025/4/2 16:40,37.33,34.07,38.16,30.58
2025/4/2 16:50,37.31,34.03,38.14,30.46
2025/4/2 17:00,37.29,33.97,38.08,30.38
2025/4/2 17:10,37.29,33.95,38,30.34
2025/4/2 17:20,37.25,33.93,37.9,30.28
2025/4/2 17:30,37.21,33.91,37.92,30.24
2025/4/2 17:40,37.21,33.81,37.82,30.18
2025/4/2 17:50,37.13,33.75,37.84,30.12
2025/4/2 18:00,37.1,33.71,37.82,30.08
2025/4/2 18:10,37.06,33.71,37.78,30.04
2025/4/2 18:20,37.04,33.69,37.78,30.02
2025/4/2 18:30,37.04,33.69,37.76,30
2025/4/2 18:40,37.02,33.69,37.72,29.98
2025/4/2 18:50,37.02,33.67,37.72,29.94
2025/4/2 19:00,37,33.65,37.7,29.92
2025/4/2 19:10,37,33.65,37.7,29.9
2025/4/2 19:20,36.98,33.63,37.68,29.88
2025/4/2 19:30,36.96,33.63,37.64,29.86
2025/4/2 19:40,36.96,33.61,37.66,29.86
2025/4/2 19:50,36.96,33.61,37.64,29.86
2025/4/2 20:00,36.96,33.63,37.64,29.86
2025/4/2 20:10,36.94,33.61,37.62,29.84
2025/4/2 20:20,36.9,33.61,37.62,29.82
2025/4/2 20:30,36.88,33.57,37.6,29.82
2025/4/2 20:40,36.88,33.31,37.58,29.76
2025/4/2 20:50,36.88,33.57,37.58,29.78
2025/4/6 17:30,38.11,34.23,38.48,30.8
2025/4/6 17:40,38.07,34.19,38.38,30.66
2025/4/6 18:00,38.05,34.09,38.38,30.62
2025/4/6 18:10,37.95,34.11,38.38,30.64
2025/4/6 18:20,37.84,34.07,38.34,30.6
2025/4/6 18:30,37.8,34.05,38.3,30.56
2025/4/6 18:40,37.78,34.01,38.28,30.54
2025/4/6 18:50,37.76,33.99,38.2,30.52
2025/4/6 19:10,37.64,33.95,38.22,30.46
2025/4/6 19:20,37.62,33.91,38.2,30.44
2025/4/6 19:30,37.62,33.85,38.16,30.38
2025/4/6 19:40,37.5,33.91,38.18,30.42
2025/4/6 19:50,37.47,33.75,38.16,30.4
2025/4/6 20:00,37.43,33.85,38.14,30.38
2025/4/6 20:10,37.43,33.61,38.12,30.34
2025/4/6 20:20,37.41,33.63,38,30.3
2025/4/6 20:30,37.41,33.81,38.08,30.34
2025/4/6 20:40,37.41,33.55,37.98,30.28
2025/4/6 20:50,37.33,33.79,38.06,30.3
2025/4/6 21:00,37.31,33.75,38.06,30.22
2025/4/6 21:10,37.29,33.73,38.04,30.28
2025/4/6 21:20,37.29,33.71,38.02,30.26
2025/4/6 21:30,37.27,33.61,37.9,30.24
2025/4/6 21:40,37.25,33.71,38,30.24
2025/4/6 21:50,37.19,33.59,37.96,30.2
2025/4/6 22:00,37.17,33.65,37.96,30.2
2025/4/6 22:10,37.17,33.69,37.96,30.22
2025/4/6 22:20,37.15,33.65,37.94,30.12
2025/4/6 22:30,37.15,33.59,37.84,30.18
2025/4/6 22:40,37.15,33.55,37.96,30.16
2025/4/6 22:50,37.13,33.39,37.94,30.18
2025/4/6 23:00,37.13,33.53,37.8,30.16
2025/4/6 23:10,37.1,33.51,37.8,30.16
2025/4/6 23:20,37.1,33.53,37.76,30.12
2025/4/6 23:30,37.08,33.47,37.74,30.14
2025/4/6 23:40,37.08,33.45,37.78,30.12
2025/4/6 23:50,37.06,33.49,37.74,30.08
2025/4/7 0:00,37.06,33.41,37.72,30.1
2025/4/7 0:10,37.06,33.49,37.66,30.02
2025/4/7 0:20,37.04,33.47,37.74,30.1
2025/4/7 0:30,37.04,33.45,37.68,30.08
2025/4/7 0:40,37.02,33.11,37.54,30.02
2025/4/7 0:50,36.92,33.45,37.62,30.08
2025/4/7 1:00,36.92,33.43,37.66,30.06
2025/4/7 1:10,36.9,33.31,37.68,30.06
2025/4/7 1:20,36.9,33.45,37.68,30.06
2025/4/7 1:30,36.9,33.43,37.62,30.06
2025/4/7 1:40,36.88,33.41,37.66,30.04
2025/4/7 1:50,36.88,33.41,37.6,30.04
2025/4/7 2:00,36.88,33.35,37.64,30.04
2025/4/7 2:10,36.86,33.43,37.64,30.04
2025/4/7 2:20,36.86,33.41,37.64,30.04
2025/4/7 2:30,36.86,33.41,37.64,30.02
2025/4/7 2:40,36.86,33.41,37.64,30.02
2025/4/7 2:50,36.88,33.39,37.64,30.02
2025/4/7 3:00,36.86,33.27,37.64,30.02
2025/4/7 3:10,36.86,33.39,37.62,30.02
2025/4/7 3:20,36.86,33.39,37.62,30.02
2025/4/7 3:30,36.86,33.37,37.62,30
2025/4/7 3:40,36.84,33.37,37.6,30
2025/4/7 3:50,36.71,33.37,37.6,29.98
2025/4/7 4:00,36.69,33.35,37.58,29.98
2025/4/7 4:10,36.69,33.35,37.52,29.96
2025/4/7 4:20,36.69,33.33,37.52,29.96
2025/4/7 4:30,36.69,33.31,37.52,29.96
2025/4/7 4:40,36.69,33.29,37.48,29.96
2025/4/7 4:50,36.69,33.33,37.5,29.94
2025/4/7 5:00,36.67,33.29,37.46,29.94
2025/4/7 5:10,36.65,33.23,37.42,29.9
2025/4/7 5:20,36.63,33.27,37.42,29.9
2025/4/7 5:30,36.61,33.25,37.42,29.88
2025/4/7 5:40,36.61,32.98,37.42,29.88
2025/4/7 5:50,36.59,33.23,37.38,29.84
2025/4/7 6:00,36.59,33.23,37.4,29.86
2025/4/7 6:10,36.55,33.23,37.36,29.86
2025/4/7 6:20,36.55,33.23,37.38,29.86
2025/4/7 6:30,36.57,33.23,37.34,29.86
2025/4/7 6:40,36.57,33.23,37.4,29.86
2025/4/7 6:50,36.59,33.25,37.4,29.86
2025/4/7 7:00,36.59,33.25,37.36,29.84
2025/4/7 7:10,36.63,33.29,37.42,29.9
2025/4/7 7:20,36.65,33.25,37.44,29.9
2025/4/7 7:30,36.67,33.27,37.46,29.92
2025/4/7 7:40,36.73,33.27,37.5,29.94
2025/4/7 7:50,36.8,33.15,37.44,29.94
2025/4/7 8:00,36.86,33.57,37.56,29.92
2025/4/7 8:10,36.9,33.69,37.58,30
2025/4/7 8:20,37.08,33.77,37.6,30.02
2025/4/7 8:30,37.19,33.85,37.64,30.02
2025/4/7 8:40,37.23,33.89,37.72,30.08
2025/4/7 8:50,37.29,33.97,37.76,30.14
2025/4/7 9:00,37.39,34.01,37.78,30.16
2025/4/7 9:10,37.62,34.05,37.92,30.1
2025/4/7 9:20,37.6,33.99,37.96,30.2
2025/4/7 9:30,37.64,34.13,38.08,30.24
2025/4/7 9:40,37.78,34.09,38.12,30.26
2025/4/7 9:50,37.78,34.09,38.04,30.26
2025/4/7 10:00,37.82,34.15,38.14,30.28
2025/4/7 10:10,37.82,34.13,38.18,30.32
2025/4/7 10:20,37.84,34.11,38.18,30.32
2025/4/7 10:30,37.95,34.19,38.22,30.38
2025/4/7 10:40,37.99,34.17,38.24,30.42
2025/4/7 10:50,38.05,34.23,38.28,30.46
2025/4/7 11:00,38.09,34.17,38.28,30.5
2025/4/7 11:10,38.11,34.15,38.3,30.54
2025/4/7 11:20,38.05,34.09,38.22,30.5
2025/4/7 11:30,38.05,34.17,38.24,30.58
2025/4/7 11:40,38.15,34.17,38.34,30.58
2025/4/7 11:50,38.13,34.29,38.34,30.64
2025/4/7 12:00,38.32,34.39,38.42,30.7
2025/4/7 12:10,38.3,34.31,38.38,30.68
2025/4/7 12:20,38.34,34.35,38.46,30.72
2025/4/7 12:30,38.26,34.19,38.42,30.78
2025/4/7 12:40,38.26,34.33,38.4,30.8
2025/4/7 12:50,38.21,34.27,38.36,30.78
2025/4/7 13:00,38.19,34.23,38.36,30.82
2025/4/7 13:10,38.19,34.35,38.38,30.9
2025/4/7 13:20,38.19,34.41,38.52,30.98
2025/4/7 13:30,38.17,34.45,38.52,31.08
2025/4/7 13:40,38.17,34.39,38.52,31.08
2025/4/7 13:50,38.15,34.35,38.44,30.94
2025/4/7 14:00,38.15,34.25,38.36,30.88
2025/4/7 14:10,38.13,34.13,38.38,30.9
2025/4/7 14:20,38.13,34.23,38.42,30.98
2025/4/7 14:30,38.13,34.25,38.42,30.96
2025/4/7 14:40,38.11,34.09,38.34,30.94
2025/4/7 14:50,38.11,34.25,38.36,30.86
2025/4/7 15:00,38.11,34.33,38.46,31.04
2025/4/7 15:10,38.15,34.49,38.5,31.18
2025/4/7 15:20,38.13,34.47,38.56,31.16
2025/4/7 15:30,38.13,34.21,38.5,31.2
2025/4/7 15:40,38.11,34.39,38.5,31.16
2025/4/7 15:50,38.09,34.23,38.48,31.18
2025/4/7 16:00,38.11,34.41,38.56,31.14
2025/4/7 16:10,38.11,34.47,38.56,31.24
2025/4/7 16:20,38.11,34.37,38.5,31.18
2025/4/7 16:30,38.09,34.41,38.5,31.2
2025/4/7 16:40,38.09,34.39,38.5,31.16
2025/4/7 16:50,38.07,34.39,38.46,31.14
2025/4/7 17:00,38.07,34.19,38.48,31.1
2025/4/7 17:10,38.05,34.29,38.38,30.98
2025/4/7 17:20,38.05,34.25,38.36,30.92
2025/4/7 17:30,38.03,34.23,38.34,30.88
2025/4/7 17:40,38.01,34.05,38.26,30.8
2025/4/7 17:50,37.99,34.13,38.16,30.7
2025/4/7 18:00,37.97,34.03,38.22,30.72
2025/4/7 18:10,37.93,34.03,38.16,30.7
2025/4/7 18:20,37.89,33.79,38.1,30.66
2025/4/7 18:30,37.86,33.83,38.08,30.6
2025/4/7 18:40,37.72,33.91,38.08,30.58
2025/4/7 18:50,37.64,33.89,38.06,30.54
2025/4/7 19:00,37.62,33.85,38.02,30.52
2025/4/7 19:10,37.6,33.83,37.98,30.48
2025/4/7 19:20,37.5,33.83,37.94,30.46
2025/4/7 19:30,37.47,33.79,37.96,30.44
2025/4/7 19:40,37.45,33.79,37.96,30.42
2025/4/7 19:50,37.43,33.75,37.94,30.38
2025/4/7 20:00,37.37,33.75,37.9,30.38
2025/4/7 20:10,37.37,33.71,37.9,30.34
2025/4/7 20:20,37.33,33.69,37.88,30.32
2025/4/7 20:30,37.31,33.67,37.88,30.32
2025/4/7 20:40,37.31,33.59,37.84,30.26
2025/4/7 20:50,37.25,33.57,37.84,30.3
2025/4/7 21:00,37.25,33.67,37.84,30.28
2025/4/7 21:10,37.23,33.61,37.82,30.26
2025/4/7 21:20,37.21,33.63,37.82,30.24
2025/4/7 21:30,37.19,33.61,37.8,30.2
2025/4/7 21:40,37.19,33.61,37.76,30.18
2025/4/7 21:50,37.17,33.55,37.78,30.2
2025/4/7 22:00,37.17,33.47,37.68,30.2
2025/4/7 22:10,37.02,33.55,37.76,30.2
2025/4/7 22:20,37.02,33.57,37.74,30.18
2025/4/7 22:30,37,33.49,37.72,30.14
2025/4/7 22:40,36.98,33.53,37.66,30.1
2025/4/7 22:50,36.96,33.53,37.68,30.12
2025/4/7 23:00,36.94,33.41,37.7,30.12
2025/4/7 23:10,36.92,33.51,37.68,30.1
2025/4/7 23:20,36.82,33.39,37.56,30
2025/4/7 23:30,36.82,33.47,37.56,30.08
2025/4/7 23:40,36.8,33.43,37.6,30.04
2025/4/7 23:50,36.78,33.43,37.58,30.04
2025/4/8 0:00,36.76,33.41,37.58,30.02
2025/4/8 0:10,36.76,33.41,37.56,30
2025/4/8 0:20,36.69,33.37,37.54,30
2025/4/8 0:30,36.67,33.37,37.52,29.98
2025/4/8 0:40,36.65,33.37,37.52,29.96
2025/4/8 0:50,36.65,33.37,37.54,29.96
2025/4/8 1:00,36.63,33.31,37.52,29.94
2025/4/8 1:10,36.63,33.35,37.52,29.96
2025/4/8 1:20,36.61,33.35,37.44,29.94
2025/4/8 1:30,36.61,33.31,37.52,29.96
2025/4/8 1:40,36.61,33.29,37.52,29.96
2025/4/8 1:50,36.59,33.29,37.52,29.96
2025/4/8 2:00,36.59,33.29,37.48,29.94
2025/4/8 2:10,36.59,33.27,37.5,29.92
2025/4/8 2:20,36.57,33.25,37.48,29.92
2025/4/8 2:30,36.55,33.25,37.48,29.9
2025/4/8 2:40,36.55,33.25,37.46,29.9
2025/4/8 2:50,36.55,33.21,37.42,29.84
2025/4/8 3:00,36.53,33.21,37.42,29.84
2025/4/8 3:10,36.53,33.21,37.4,29.84
2025/4/8 3:20,36.45,33.21,37.4,29.84
2025/4/8 3:30,36.43,33.19,37.4,29.84
2025/4/8 3:40,36.43,33.19,37.38,29.82
2025/4/8 3:50,36.41,33.17,37.38,29.82
2025/4/8 4:00,36.41,33.11,37.36,29.8
2025/4/8 4:10,36.41,33.15,37.36,29.8
2025/4/12 22:30,35.61,31.92,36.1,28.46
2025/4/12 22:40,35.61,31.84,36.06,28.44
2025/4/12 22:50,35.59,31.9,36.08,28.46
2025/4/12 23:00,35.59,31.86,36.04,28.44
2025/4/12 23:10,35.59,31.88,36.06,28.4
2025/4/12 23:20,35.57,31.86,36.02,28.42
2025/4/12 23:30,35.55,31.72,36.04,28.4
2025/4/12 23:40,35.55,31.72,35.96,28.36
2025/4/12 23:50,35.55,31.86,36.02,28.4
2025/4/13 0:00,35.55,31.86,36.04,28.38
2025/4/13 0:10,35.53,31.86,36.02,28.32
2025/4/13 0:20,35.53,31.74,36.02,28.36
2025/4/13 0:30,35.53,31.84,36.04,28.4
2025/4/13 0:40,35.53,31.82,36,28.38
2025/4/13 0:50,35.53,31.84,36.04,28.4
2025/4/13 1:00,35.55,31.86,36.02,28.4
2025/4/13 1:10,35.55,31.82,36.02,28.4
2025/4/13 1:20,35.55,31.84,36.04,28.4
2025/4/13 1:30,35.57,31.8,36.06,28.4
2025/4/13 1:40,35.55,31.86,36.06,28.42
2025/4/13 1:50,35.55,31.84,36.06,28.42
2025/4/13 2:00,35.57,31.88,36.08,28.42
2025/4/13 2:10,35.55,31.78,36.04,28.42
2025/4/13 2:20,35.53,31.76,36.02,28.38
2025/4/13 2:30,35.49,31.78,35.98,28.34
2025/4/13 2:40,35.47,31.72,35.94,28.32
2025/4/13 2:50,35.45,31.74,35.92,28.3
2025/4/13 3:00,35.43,31.72,35.9,28.28
2025/4/13 3:10,35.41,31.72,35.88,28.26
2025/4/13 3:20,35.41,31.72,35.9,28.26
2025/4/13 3:30,35.41,31.72,35.9,28.26
2025/4/13 3:40,35.39,31.7,35.88,28.26
2025/4/13 3:50,35.29,31.72,35.9,28.26
2025/4/13 4:00,35.29,31.7,35.9,28.24
2025/4/13 4:10,35.29,31.7,35.88,28.22
2025/4/13 4:20,35.27,31.7,35.88,28.24
2025/4/13 4:30,35.27,31.68,35.86,28.22
2025/4/13 4:40,35.27,31.7,35.86,28.22
2025/4/13 4:50,35.27,31.7,35.88,28.24
2025/4/13 5:00,35.27,31.68,35.88,28.24
2025/4/13 5:10,35.27,31.7,35.88,28.24
2025/4/13 5:20,35.27,31.66,35.88,28.26
2025/4/13 5:30,35.29,31.72,35.86,28.26
2025/4/13 5:40,35.29,31.72,35.9,28.26
2025/4/13 5:50,35.29,31.72,35.9,28.26
2025/4/13 6:00,35.29,31.72,35.88,28.24
2025/4/13 6:10,35.29,31.7,35.88,28.26
2025/4/13 6:20,35.29,31.7,35.84,28.24
2025/4/13 6:30,35.29,31.72,35.88,28.24
2025/4/13 6:40,35.31,31.72,35.92,28.26
2025/4/13 6:50,35.35,31.7,35.92,28.28
2025/4/13 7:00,35.37,31.74,35.96,28.3
2025/4/13 7:10,35.41,31.82,36,28.34
2025/4/13 7:20,35.45,31.78,35.94,28.34
2025/4/13 7:30,35.51,31.82,36.06,28.38
2025/4/13 7:40,35.57,31.96,36.1,28.42
2025/4/13 7:50,35.61,32.12,36.02,28.4
2025/4/13 8:00,35.66,32.28,36.14,28.48
2025/4/13 8:10,35.82,32.38,36.2,28.51
2025/4/13 8:20,36.06,32.48,36.24,28.55
2025/4/13 8:30,36.22,32.54,36.3,28.61
2025/4/13 8:40,36.47,32.62,36.34,28.67
2025/4/13 8:50,36.53,32.68,36.4,28.71
2025/4/13 9:00,36.61,32.68,36.48,28.77
2025/4/13 9:10,36.78,32.72,36.46,28.77
2025/4/13 9:20,36.86,32.5,36.68,28.85
2025/4/13 9:30,36.92,32.78,36.74,28.89
2025/4/13 9:40,37.13,32.86,36.88,28.93
2025/4/13 9:50,37.27,32.9,36.92,28.95
2025/4/13 10:00,37.35,32.74,36.92,28.95
2025/4/13 10:10,37.33,32.9,36.96,29.01
2025/4/13 10:20,37.39,32.94,37.06,29.05
2025/4/13 10:30,37.62,32.84,37.1,29.05
2025/4/13 10:40,37.66,32.9,37.1,29.09
2025/4/13 10:50,37.72,33.15,37.2,29.15
2025/4/13 11:00,37.82,33.21,37.22,29.19
2025/4/13 11:10,37.78,33.13,37.28,29.21
2025/4/13 11:20,37.84,33.25,37.28,29.19
2025/4/13 11:30,37.89,33.13,37.26,29.25
2025/4/13 11:40,37.86,33.25,37.3,29.28
2025/4/13 11:50,37.97,33.35,37.28,29.36
2025/4/13 12:00,37.93,33.55,37.32,29.46
2025/4/13 12:10,37.93,33.57,37.24,29.44
2025/4/13 12:20,37.99,33.69,37.32,29.6
2025/4/13 12:30,38.01,33.69,37.38,29.64
2025/4/13 12:40,38.01,33.83,37.38,29.64
2025/4/13 12:50,37.89,33.87,37.44,29.72
2025/4/13 13:00,37.72,33.83,37.38,29.78
2025/4/13 13:10,37.64,33.73,37.48,29.92
2025/4/13 13:20,37.62,33.69,37.52,30.08
2025/4/13 13:30,37.62,33.81,37.54,30.04
2025/4/13 13:40,37.54,33.79,37.52,30.36
2025/4/13 13:50,37.43,33.73,37.5,30.56
2025/4/13 14:00,37.43,33.75,37.52,30.48
2025/4/13 14:10,37.43,33.87,37.52,30.6
2025/4/13 14:20,37.31,33.77,37.52,30.9
2025/4/13 14:30,37.5,33.85,37.56,30.82
2025/4/13 14:40,37.43,33.93,37.5,30.76
2025/4/13 14:50,37.33,33.73,37.52,30.8
2025/4/13 15:00,37.6,33.75,37.5,30.44
2025/4/13 15:10,37.45,33.71,37.54,30.62
2025/4/13 15:20,37.58,33.77,37.62,30.74
2025/4/13 15:30,37.41,33.83,37.56,30.8
2025/4/13 15:40,37.41,33.85,37.62,30.86
2025/4/13 15:50,37.39,33.61,37.56,30.52
2025/4/13 16:00,37.45,33.81,37.62,30.6
2025/4/13 16:10,37.5,33.71,37.5,30.44
2025/4/13 16:20,37.37,33.33,37.42,30.16
2025/4/13 16:30,37.45,33.51,37.44,30.18
2025/4/13 16:40,37.31,33.57,37.46,30.26
2025/4/13 16:50,37.33,33.39,37.56,30.36
2025/4/13 17:00,37.31,33.39,37.48,30.34
2025/4/13 17:10,37.35,33.37,37.46,29.88
2025/4/13 17:20,37.43,33.69,37.44,29.9
2025/4/13 17:30,37.31,33.55,37.44,29.96
2025/4/13 17:40,37.27,33.23,37.42,29.96
2025/4/13 17:50,37.25,33.39,37.42,29.92
2025/4/13 18:00,37.23,33.33,37.38,29.88
2025/4/13 18:10,37.21,33.15,37.3,29.88
2025/4/13 18:20,37.17,33.23,37.3,29.84
2025/4/13 18:30,37.13,32.94,37.24,29.74
2025/4/13 18:40,37.08,33.01,37.14,29.6
2025/4/13 18:50,37.04,33.01,37.16,29.66
2025/4/13 19:00,37.02,33.01,37.08,29.6
2025/4/13 19:10,37,33.01,37,29.54
2025/4/13 19:20,36.84,32.74,37.02,29.58
2025/4/13 19:30,36.8,32.84,37.04,29.52
2025/4/13 19:40,36.78,32.78,37.02,29.56
2025/4/13 19:50,36.76,32.9,37.04,29.48
2025/4/13 20:00,36.73,32.9,36.98,29.5
2025/4/13 20:10,36.59,32.6,36.88,29.44
2025/4/13 20:20,36.59,32.84,37,29.5
2025/4/13 20:30,36.57,32.82,36.92,29.46
2025/4/13 20:40,36.55,32.6,36.96,29.46
2025/4/13 20:50,36.55,32.82,36.94,29.44
2025/4/13 21:00,36.55,32.74,36.9,29.36
2025/4/13 21:10,36.53,32.76,36.9,29.38
2025/4/13 21:20,36.51,32.76,36.88,29.36
2025/4/13 21:30,36.47,32.66,36.82,29.3
2025/4/13 21:40,36.3,32.74,36.86,29.34
2025/4/13 21:50,36.28,32.62,36.74,29.25
2025/4/13 22:00,36.26,32.56,36.82,29.28
2025/4/13 22:10,36.24,32.66,36.76,29.25
2025/4/13 22:20,36.24,32.64,36.78,29.26
2025/4/13 22:30,36.22,32.64,36.76,29.25
2025/4/13 22:40,36.2,32.62,36.74,29.23
2025/4/13 22:50,36.18,32.6,36.74,29.23
2025/4/13 23:00,36.16,32.6,36.72,29.19
2025/4/13 23:10,36.16,32.6,36.7,29.17
2025/4/13 23:20,36.14,32.56,36.68,29.15
2025/4/13 23:30,36.12,32.56,36.68,29.17
2025/4/13 23:40,36.1,32.52,36.66,29.15
2025/4/13 23:50,36.08,32.52,36.64,29.13
2025/4/14 0:00,36.06,32.5,36.62,29.11
